iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
133,136192,52.63593,135.8,1.0,0.98,1.764494,-0.0539,21.554807,0.005934,1086,0.21458,0.26186,0.01,0.2,0.79167,,,-0.01,0.01378,-0.00264,-0.01675,-0.00522,0.3239
134,137216,36.12347,202.85714,0.85714,0.97,1.74908,-0.019497,11.490051,0.004397,1121,0.20637,0.25486,0.02,0.0,0.92157,,,-0.01,0.01321,-0.00332,-0.01643,0.00171,0.35639
135,138240,-4.08832,375.0,0.0,0.96,1.828572,-0.029239,9.627588,0.003606,1018,0.22424,0.26854,0.03,1.0,1.0,,,-0.01,0.01151,-0.0027,-0.01719,-0.00075,0.0
136,139264,49.14187,209.14286,1.0,0.96,1.783561,0.00354,4.359434,0.003958,901,0.19489,0.24051,0.03,0.0,0.86667,,,-0.01,0.01068,-0.00129,-0.01857,0.00046,0.37828
137,140288,52.91882,200.6,1.0,0.96,1.815967,0.003342,23.047756,0.004774,978,0.21297,0.2626,0.03,0.0,0.84211,,,-0.01,0.0131,-0.00137,-0.01576,-0.00188,0.30769
138,141312,3.42044,314.0,0.66667,0.96,1.861019,0.001046,16.001962,0.001902,1076,0.24194,0.2928,0.04,0.33333,0.95238,,,-0.01,0.01194,-0.00309,-0.01525,-0.00534,0.03509
139,142336,32.87615,231.0,1.0,0.96,1.816013,-0.00081,5.345647,0.00101,1024,0.20782,0.25973,0.04,0.0,0.9375,,,-0.01,0.01245,-0.00237,-0.02109,-0.00051,0.25895
140,143360,49.94889,206.0,1.0,0.96,1.844827,-0.000942,12.011033,0.001144,946,0.21324,0.25433,0.04,0.0,0.91667,,,-0.01,0.01387,-0.00133,-0.01645,0.00096,0.22172
141,144384,41.29976,231.25,1.0,0.97,1.803466,-0.001392,20.9422,0.001944,980,0.21548,0.27011,0.03,0.25,0.92857,,,-0.01,0.01117,-0.00251,-0.01657,-0.00436,0.20084
142,145408,46.68043,210.5,1.0,0.97,1.760792,-0.005058,7.68906,0.003164,952,0.21631,0.25672,0.03,0.16667,0.94737,,,-0.01,0.01376,-0.00217,-0.01789,0.00222,0.31728
143,146432,57.15538,191.5,1.0,0.97,1.736414,-0.013407,12.597878,0.002603,908,0.19576,0.24844,0.03,0.0,0.90476,,,-0.01,0.01263,-0.0014,-0.01689,0.00062,0.36441
144,147456,42.77681,182.16667,1.0,0.97,1.758185,-0.000697,20.556631,0.00125,1004,0.21261,0.26338,0.03,0.33333,0.875,,,-0.01,0.01616,-0.00217,-0.0171,-0.00176,0.31111
145,148480,50.75533,156.42857,1.0,0.97,1.758705,-0.076483,19.567672,0.001119,963,0.19543,0.24634,0.03,0.0,0.95238,,,-0.01,0.01733,-0.00193,-0.01532,-0.00161,0.39595
146,149504,47.76688,145.0,1.0,0.97,1.804148,-0.017831,9.775201,0.004212,885,0.19323,0.23703,0.03,0.2,0.82353,,,-0.01,0.01416,-0.00085,-0.01702,-7e-05,0.25592
147,150528,53.5932,153.57143,1.0,0.97,1.853061,0.031798,16.962218,0.000518,926,0.18843,0.23415,0.03,0.0,0.82353,,,-0.01,0.0131,-0.00135,-0.01722,-0.00033,0.40636
148,151552,50.09401,166.33333,1.0,0.97,1.827788,-0.001329,21.583219,0.002435,1029,0.19427,0.24864,0.03,0.0,0.94737,,,-0.01,0.01442,-0.00248,-0.01682,-0.003,0.3765
149,152576,45.30084,177.83333,1.0,0.97,1.891759,-0.001145,12.941066,0.002796,909,0.21162,0.25474,0.03,0.16667,0.85714,,,-0.01,0.0129,-0.00106,-0.01839,0.00139,0.29772
150,153600,54.01108,168.71429,1.0,0.97,1.841543,-0.001682,16.482058,0.00115,914,0.21898,0.26483,0.03,0.14286,0.86364,,,-0.01,0.01544,-0.00196,-0.0163,-0.00125,0.41736
151,154624,53.99766,145.0,1.0,0.97,1.862139,3.6e-05,14.968864,0.001689,906,0.202,0.25283,0.03,0.14286,0.75,,,-0.01,0.01529,-0.00068,-0.01788,0.00128,0.40703
152,155648,57.72656,157.71429,1.0,0.98,1.791314,0.001446,10.389533,0.002272,898,0.20732,0.25585,0.02,0.0,0.81818,,,-0.01,0.01461,-0.00126,-0.01683,0.00063,0.42352
153,156672,55.91272,156.4,1.0,0.99,1.819792,-0.000667,14.807495,0.001234,933,0.2014,0.24571,0.01,0.0,0.75,,,-0.01,0.0123,-0.00078,-0.01425,8e-05,0.3057
154,157696,57.12554,144.0,1.0,0.99,1.819812,-0.001131,22.036499,0.001833,935,0.1911,0.23127,0.01,0.0,0.875,,,-0.01,0.01498,-0.00192,-0.01818,0.00106,0.50798
155,158720,48.06712,162.625,0.875,0.99,1.775072,0.082916,20.541635,0.002375,947,0.20847,0.2428,0.01,0.125,0.86486,,,-0.01,0.01604,-0.00238,-0.01386,0.00077,0.44314
156,159744,62.87558,127.5,1.0,0.99,1.761993,0.011783,19.610679,0.00181,904,0.20954,0.25019,0.01,0.0,0.73077,,,-0.01,0.01709,-0.00191,-0.01659,-0.0003,0.40269
157,160768,48.24322,144.0,1.0,0.99,1.812963,-0.025031,24.465639,0.002551,949,0.20651,0.25019,0.01,0.28571,0.88889,,,-0.01,0.01613,-0.00285,-0.01693,-0.00015,0.37856
158,161792,51.84861,129.2,1.0,0.99,1.707888,-0.000303,24.409239,0.002423,922,0.20211,0.2497,0.01,0.2,0.875,,,-0.01,0.01743,-0.00196,-0.01725,-0.00079,0.56581
159,162816,57.67404,113.7,1.0,0.99,1.702561,-0.002203,16.754987,0.006019,918,0.19481,0.23155,0.01,0.0,0.73684,,,-0.01,0.01658,-0.00044,-0.01906,-0.00015,0.61824
160,163840,53.7323,132.0,1.0,0.99,1.752381,-0.000555,18.565577,0.002225,965,0.21035,0.25342,0.01,0.0,0.86364,,,-0.01,0.01549,-0.00226,-0.01368,-0.00199,0.36124
161,164864,55.5552,148.0,1.0,0.99,1.79222,-0.001283,15.997929,0.003824,952,0.22893,0.27129,0.01,0.14286,0.86957,,,-0.01,0.01661,-0.00192,-0.01567,0.00134,0.4198
162,165888,54.83418,138.33333,1.0,0.99,1.815584,0.043865,7.134773,0.003127,922,0.2221,0.26392,0.01,0.33333,1.0,,,-0.01,0.00967,-0.002,-0.01705,0.00034,0.17006
163,166912,47.77385,176.625,0.875,0.98,1.746432,-0.049971,27.898553,0.005404,934,0.21982,0.25887,0.01,0.125,0.90323,,,-0.01,0.01464,-0.0019,-0.0183,-0.00206,0.42078
164,167936,50.27602,154.42857,1.0,0.98,1.77748,-0.055181,19.965531,0.005442,966,0.21601,0.25153,0.01,0.0,0.53333,,,-0.01,0.01727,-0.00013,-0.01847,-0.00198,0.41373
165,168960,52.05801,104.25,0.875,0.97,1.734332,0.030218,33.103711,0.005287,910,0.20431,0.24752,0.01,0.125,0.57143,,,-0.01,0.01369,-0.00099,-0.01901,-0.00314,0.47148
166,169984,45.64639,150.57143,0.85714,0.96,1.79797,0.000121,22.164583,0.001864,933,0.20884,0.24396,0.02,0.42857,0.92308,,,-0.01,0.01501,-0.00156,-0.01855,0.00082,0.36123
167,171008,53.63618,151.25,1.0,0.96,1.77727,0.078104,37.482973,0.001797,950,0.20113,0.23746,0.02,0.125,1.0,,,-0.01,0.01541,-0.00187,-0.01768,-0.00116,0.49158
168,172032,48.79398,130.25,1.0,0.96,1.7884,0.003479,15.32463,0.006711,958,0.19277,0.2369,0.02,0.0,0.8,,,-0.01,0.01562,-0.0006,-0.01544,-0.00203,0.44148
169,173056,42.37759,145.14286,0.85714,0.96,1.80325,-0.000936,24.948831,0.001473,960,0.21042,0.24917,0.01,0.28571,0.76471,,,-0.01,0.0131,-0.00126,-0.01755,-0.00199,0.34481
170,174080,55.60358,158.16667,1.0,0.96,1.800198,-0.001225,15.498436,0.001438,928,0.20719,0.2477,0.01,0.0,0.82609,,,-0.01,0.01333,-0.0017,-0.01728,-0.00044,0.36663
171,175104,41.76886,159.0,0.83333,0.95,1.826218,-0.001363,22.667473,0.00404,914,0.21148,0.24482,0.01,0.16667,0.76471,,,-0.01,0.01525,-0.00185,-0.0176,0.0004,0.27549
172,176128,56.55009,182.4,1.0,0.95,1.81197,-0.00128,10.170385,0.001668,946,0.20104,0.23365,0.01,0.0,0.85714,,,-0.01,0.01212,-0.00126,-0.01628,-4e-05,0.30425
173,177152,50.07012,210.16667,1.0,0.95,1.847028,0.001325,13.353062,0.001802,905,0.21802,0.25169,0.01,0.16667,0.80769,,,-0.01,0.01268,-0.00202,-0.01539,0.00026,0.32718
174,178176,55.01845,192.25,1.0,0.95,1.81595,-0.002434,6.584963,0.003628,930,0.22712,0.26516,0.01,0.0,0.95238,,,-0.01,0.01024,-0.00234,-0.01707,0.00109,0.23281
175,179200,50.85061,201.71429,1.0,0.95,1.709592,-0.001432,15.918669,0.002548,954,0.21852,0.25437,0.01,0.0,0.87805,,,-0.01,0.01398,-0.00265,-0.01479,-0.00143,0.39833
176,180224,44.01833,225.0,1.0,0.95,1.75799,0.000418,11.514782,0.001125,982,0.21989,0.25543,0.01,0.5,0.76923,,,-0.01,0.01231,-0.00196,-0.01704,-0.00175,0.10355
177,181248,43.18531,188.2,0.8,0.94,1.745505,0.011585,7.69313,0.003468,917,0.20104,0.23949,0.01,0.2,0.86364,,,-0.01,0.01049,-0.00166,-0.01774,-0.00227,0.2355
178,182272,27.509,246.0,0.85714,0.93,1.670038,-0.001031,13.289549,0.005638,1136,0.22386,0.26565,0.02,0.28571,0.84615,,,-0.01,0.01397,-0.00238,-0.01704,-0.00184,0.29311
179,183296,44.41616,226.0,1.0,0.93,1.82553,-0.001961,1.874637,0.002607,928,0.23023,0.27126,0.02,0.0,0.8,,,-0.01,0.00859,-0.00138,-0.01841,-0.00067,0.04727
180,184320,46.05547,284.5,1.0,0.93,1.781,0.000104,10.365782,0.002318,1019,0.26807,0.29756,0.02,0.0,1.0,,,-0.01,0.01374,-0.00352,-0.01714,-0.00021,0.11182
181,185344,42.16603,333.8,1.0,0.94,1.750331,0.00074,10.567547,0.001943,983,0.23939,0.27891,0.02,0.0,0.89796,,,-0.01,0.01,-0.00364,-0.02005,-0.00012,0.25888
182,186368,-8.30382,375.0,0.0,0.93,1.870473,-0.001223,3.137695,0.001657,958,0.24367,0.28292,0.03,1.0,1.0,,,-0.01,0.01031,-0.00186,-0.01738,-0.00161,0.0
183,187392,-7.45397,375.0,0.0,0.91,1.797906,0.089749,6.593177,0.005342,1012,0.25604,0.28255,0.05,0.5,1.0,,,-0.01,0.01067,-0.00234,-0.01645,-0.001,0.0
184,188416,-7.57031,375.0,0.0,0.86,1.839004,-0.002955,2.655365,0.003865,936,0.24378,0.27541,0.1,0.0,1.0,,,-0.01,0.00422,-0.00229,-0.01662,-0.00045,0.0
185,189440,-8.2532,375.0,0.0,0.85,1.83397,-0.003126,0.406552,0.006701,948,0.24316,0.27999,0.11,0.0,0.0,,,-0.01,0.00685,-0.0017,-0.01543,0.0,0.0
186,190464,-8.42963,375.0,0.0,0.83,1.774848,-0.00435,0.517779,0.008233,938,0.25112,0.28599,0.14,0.0,1.0,,,-0.01,0.00682,-0.00231,-0.01406,0.0,0.0
187,191488,-7.7525,375.0,0.0,0.79,1.721328,-0.001988,0.391913,0.004817,905,0.23856,0.27902,0.18,0.0,1.0,,,-0.01,0.00452,-0.0019,-0.01627,0.0,0.0
188,192512,nan,nan,0.0,0.79,1.680178,-0.001775,0.230208,0.00536,952,0.25921,0.29701,0.18,0.0,0.0,,,-0.01,0.00625,-0.00249,-0.01474,0.0,0.0
189,193536,-8.01859,375.0,0.0,0.76,1.658096,-0.002485,0.225111,0.006858,952,0.26744,0.29381,0.21,0.0,1.0,,,-0.01,0.00617,-0.00234,-0.01291,0.0,0.0
190,194560,-7.74848,375.0,0.0,0.71,1.660773,-0.002109,0.262343,0.006342,945,0.26744,0.29604,0.26,0.0,1.0,,,-0.01,0.00388,-0.0026,-0.01686,0.0,0.0
191,195584,nan,nan,0.0,0.71,1.561695,-0.003615,0.15922,0.006666,977,0.2627,0.28739,0.26,0.0,0.0,,,-0.01,0.00372,-0.00251,-0.01239,0.0,0.0
192,196608,-7.99337,375.0,0.0,0.67,1.523078,-0.000495,0.177104,0.007129,942,0.24428,0.26493,0.3,0.0,1.0,,,-0.01,0.00364,-0.00257,-0.01128,0.0,0.0
193,197632,-8.84042,375.0,0.0,0.63,1.529232,-0.00193,0.197727,0.005102,954,0.22196,0.24302,0.34,0.0,1.0,,,-0.01,0.00419,-0.00253,-0.01721,0.0,0.0
194,198656,nan,nan,0.0,0.63,1.548932,-0.003387,0.128219,0.004032,957,0.244,0.27386,0.34,0.0,0.0,,,-0.01,0.00453,-0.00256,-0.00921,0.0,0.0
195,199680,-7.5605,375.0,0.0,0.59,1.520073,-0.002556,0.123177,0.004937,949,0.23228,0.24888,0.38,0.0,1.0,,,-0.01,0.00232,-0.00259,-0.00725,0.0,0.0
196,200704,-7.37181,375.0,0.0,0.56,1.494038,-0.003836,0.111336,0.006277,950,0.21512,0.23131,0.42,0.0,1.0,,,-0.01,0.00211,-0.00246,-0.01327,0.0,0.0
197,201728,nan,nan,0.0,0.56,1.529519,-0.002418,0.112141,0.004117,970,0.22782,0.23786,0.42,0.0,0.0,,,-0.01,0.00405,-0.00286,-0.01371,0.0,0.0
198,202752,-6.91031,375.0,0.0,0.51,1.504097,-0.001434,0.203956,0.006384,975,0.20522,0.21777,0.47,0.0,1.0,,,-0.01,0.00318,-0.00276,-0.0109,0.0,0.0
199,203776,-10.95057,375.0,0.0,0.48,1.608032,-0.000722,0.203164,0.004138,974,0.18973,0.20815,0.5,0.0,0.0,,,-0.01,0.0027,-0.00237,-0.01734,0.0,0.0
200,204800,nan,nan,0.0,0.48,1.596051,-0.068012,0.269162,0.009241,1020,0.21566,0.2249,0.5,0.0,0.0,,,-0.01,0.00331,-0.00291,-0.01293,-0.00018,0.0
201,205824,-8.8423,375.0,0.0,0.44,1.548849,-0.000134,0.296385,0.006658,951,0.19188,0.20386,0.55,0.0,1.0,,,-0.01,0.0021,-0.00266,-0.0105,0.00014,0.0
202,206848,-9.13449,375.0,0.0,0.41,1.578285,-0.002,0.15718,0.003977,953,0.19385,0.21718,0.58,0.0,1.0,,,-0.01,0.00281,-0.00217,-0.01665,-0.00029,0.0
203,207872,nan,nan,0.0,0.41,1.558759,-0.00196,0.321671,0.002466,970,0.19309,0.21094,0.58,0.0,0.0,,,-0.01,0.00477,-0.00228,-0.01032,-0.00013,0.0
204,208896,-7.00697,375.0,0.0,0.36,1.500488,-0.003426,1.365493,0.00519,1040,0.19077,0.20569,0.63,0.0,1.0,,,-0.01,0.00297,-0.00267,-0.00735,-0.00122,0.0
205,209920,13.53715,363.33333,0.33333,0.34,1.541742,0.001072,8.212061,0.004864,974,0.17059,0.18206,0.65,0.33333,1.0,,,-0.01,0.00414,-0.00193,-0.01648,0.0001,0.06289
206,210944,nan,nan,0.0,0.34,1.537472,-0.004185,0.891782,0.004934,1039,0.18904,0.20736,0.65,0.0,0.0,,,-0.01,0.00225,-0.00252,-0.00939,-0.00011,0.0
207,211968,-7.86574,375.0,0.0,0.29,1.410475,-0.002012,0.769907,0.00285,1046,0.17942,0.19129,0.7,0.0,0.0,,,-0.01,0.00263,-0.0025,-0.00997,0.00016,0.0
208,212992,-6.91393,375.0,0.0,0.26,1.475286,0.006647,0.815375,0.005735,1023,0.16855,0.18772,0.73,0.0,1.0,,,-0.01,0.00406,-0.00239,-0.01845,-0.00133,0.0
209,214016,28.36051,330.0,1.0,0.26,1.463294,0.007981,4.247812,0.001889,1160,0.21213,0.22759,0.73,1.0,0.66667,,,-0.01,0.00826,-0.00381,-0.01228,0.00019,0.04411
210,215040,36.87893,340.57143,0.85714,0.25,1.362878,0.025023,6.67121,0.008386,999,0.17144,0.18951,0.74,0.0,0.90244,,,-0.01,0.00893,-0.00332,-0.0167,-0.00017,0.31843
211,216064,nan,nan,0.0,0.25,1.37418,-0.000336,2.166845,0.00279,1022,0.18036,0.19832,0.74,0.0,0.0,,,-0.01,0.00627,-0.00381,-0.01811,0.00214,0.0
212,217088,47.75173,283.28571,1.0,0.27,1.293065,0.011728,12.650904,0.004415,995,0.16729,0.19472,0.73,0.28571,0.90667,,,-0.01,0.01194,-0.00434,-0.01841,-0.00151,0.39621
213,218112,15.33649,174.0,0.33333,0.25,1.294963,-0.060028,5.807844,0.001373,1186,0.1822,0.20981,0.73,0.66667,0.9375,,,-0.01,0.00795,-0.00493,-0.01967,-0.00762,0.07753
214,219136,34.51411,281.6,1.0,0.25,1.292324,0.040119,18.529085,0.001828,1128,0.18325,0.22277,0.73,0.0,0.94624,,,-0.01,0.01106,-0.0072,-0.0182,-0.00071,0.24875
215,220160,29.21086,286.0,0.66667,0.24,1.351343,0.074068,5.731397,0.00203,1097,0.17381,0.19266,0.74,0.33333,0.93939,,,-0.01,0.00837,-0.0053,-0.01484,0.0007,0.12133
216,221184,44.33212,222.16667,0.83333,0.28,1.326702,-0.000801,11.639179,0.001034,1008,0.15929,0.18601,0.69,0.33333,0.93506,,,-0.01,0.0131,-0.00373,-0.01973,0.00022,0.30687
217,222208,58.8691,221.4,1.0,0.33,1.371776,-0.001516,14.964287,0.001932,1005,0.16117,0.18989,0.64,0.0,0.88889,,,-0.01,0.01013,-0.00372,-0.02049,0.0012,0.32301
218,223232,53.56247,194.66667,1.0,0.36,1.295096,0.057022,6.758367,0.003024,1045,0.14944,0.17011,0.61,0.33333,0.88235,,,-0.01,0.00594,-0.00239,-0.02024,0.00057,0.18575
219,224256,47.55179,194.75,0.875,0.43,1.291795,-0.001513,17.230364,0.001454,993,0.14824,0.17562,0.53,0.25,0.87234,,,-0.01,0.0116,-0.00264,-0.01911,0.00016,0.4338
220,225280,33.9316,152.0,0.6,0.46,1.300386,-0.067411,10.341552,0.00945,1080,0.15655,0.17365,0.48,0.4,0.78571,,,-0.01,0.00928,-0.00218,-0.01918,-0.00277,0.20009
221,226304,49.99855,163.0,0.85714,0.52,1.267101,-0.014433,12.541781,0.005037,979,0.14672,0.16617,0.41,0.14286,0.75,,,-0.01,0.00822,-0.00066,-0.01714,0.00129,0.39051
222,227328,60.96777,179.25,1.0,0.56,1.251696,0.000986,17.123208,0.002317,1029,0.14973,0.16949,0.37,0.0,0.8125,,,-0.01,0.00646,-0.00197,-0.017,0.00029,0.27742
223,228352,52.83855,170.83333,1.0,0.62,1.28599,-0.041145,9.989044,0.002904,1030,0.15193,0.16899,0.31,0.16667,0.80769,,,-0.01,0.01131,-0.00268,-0.01592,0.00186,0.36829
224,229376,49.72339,174.75,0.875,0.69,1.25753,-0.058203,10.689499,0.00874,1024,0.13901,0.15374,0.24,0.0,0.86111,,,-0.01,0.01196,-0.00227,-0.01944,0.00184,0.44144
225,230400,59.61011,133.25,1.0,0.77,1.316252,-0.000733,9.748239,0.002148,988,0.14824,0.16044,0.16,0.0,0.7931,,,-0.01,0.01192,-0.00214,-0.02015,0.00235,0.50691
226,231424,60.84867,125.875,1.0,0.84,1.312871,0.036059,24.165106,0.004413,1014,0.13998,0.16012,0.09,0.125,0.77778,,,-0.01,0.01265,-0.0018,-0.01896,-0.00034,0.56381
227,232448,52.80526,127.44444,0.88889,0.9,1.27274,0.000973,15.813073,0.002915,967,0.13791,0.14789,0.02,0.11111,0.68421,,,-0.01,0.01031,-0.00167,-0.01993,0.00429,0.50934
228,233472,54.07384,116.55556,0.88889,0.89,1.296643,0.00104,25.056196,0.003264,975,0.13047,0.14658,0.02,0.22222,0.75,,,-0.01,0.01288,-0.00144,-0.02062,0.00114,0.53357
229,234496,64.70601,88.1,1.0,0.91,1.267564,0.000861,29.065125,0.002119,987,0.13303,0.15581,0.02,0.1,0.6,,,-0.01,0.01014,-0.00133,-0.01763,-0.00145,0.70108
230,235520,47.70432,104.09091,1.0,0.93,1.296083,0.00375,21.736848,0.006518,1037,0.13574,0.15246,0.01,0.27273,0.69565,,,-0.01,0.01378,-0.00139,-0.01947,0.00097,0.62448
231,236544,62.26986,97.7,1.0,0.94,1.258087,-0.025756,18.907739,0.001238,962,0.14196,0.16587,0.01,0.0,0.71875,,,-0.01,0.01369,-0.00219,-0.01898,-0.00016,0.68253
232,237568,56.60832,91.38462,1.0,0.96,1.32422,0.004556,22.020836,0.005967,957,0.13508,0.15451,0.01,0.30769,0.7,,,-0.01,0.01487,-0.00078,-0.01823,0.00249,0.80545
233,238592,56.2787,83.08333,0.91667,0.96,1.319313,0.001032,30.353364,0.002317,942,0.13086,0.15218,0.01,0.25,0.71429,,,-0.01,0.01363,-0.0016,-0.01981,0.00104,0.71246
234,239616,60.74254,85.55556,1.0,0.97,1.327357,0.00113,36.704402,0.004589,1025,0.15821,0.18463,0.0,0.22222,0.80769,,,-0.01,0.01344,-0.00426,-0.01775,-0.00119,0.63289
235,240640,58.00627,90.66667,1.0,0.97,1.334194,0.050444,45.248868,0.002805,1101,0.16849,0.19304,0.0,0.22222,0.7619,,,-0.01,0.01222,-0.00422,-0.01759,-0.00135,0.66165
236,241664,47.80859,152.3,0.8,0.96,1.43423,0.088834,19.212866,0.003605,1032,0.16032,0.17868,0.02,0.0,0.91176,,,-0.01,0.01239,-0.003,-0.0211,0.00146,0.59802
237,242688,67.05718,104.28571,1.0,0.96,1.380901,-0.001409,10.36899,0.002619,957,0.14588,0.16176,0.02,0.0,0.88462,,,-0.01,0.01172,-0.00312,-0.01849,0.00426,0.49316
238,243712,57.52021,115.71429,1.0,0.97,1.376414,-0.017821,22.275827,0.003235,993,0.16416,0.18665,0.02,0.0,0.83333,,,-0.01,0.01182,-0.00498,-0.02071,0.00121,0.44297
239,244736,51.42637,135.7,0.9,0.96,1.40412,-0.001316,32.611442,0.004261,957,0.15669,0.1795,0.03,0.3,0.89744,,,-0.01,0.0133,-0.00227,-0.01589,-0.00166,0.56057
240,245760,52.11219,118.0,1.0,0.96,1.412521,-0.015297,12.719695,0.003973,966,0.15308,0.1712,0.03,0.0,0.75862,,,-0.01,0.01215,-0.00269,-0.01829,0.00079,0.39105
241,246784,55.06494,120.16667,1.0,0.96,1.353948,0.000112,20.170336,0.002797,1016,0.166,0.18439,0.03,0.0,0.85294,,,-0.01,0.00854,-0.00263,-0.0179,-0.00366,0.3858
242,247808,45.96427,140.83333,0.83333,0.95,1.329269,-0.034971,22.391973,0.001841,1127,0.17609,0.19322,0.03,0.33333,0.79167,,,-0.01,0.0096,-0.00324,-0.01704,-0.00253,0.36089
243,248832,44.39608,191.875,0.75,0.93,1.439902,-7e-05,13.402941,0.003956,1051,0.15697,0.16721,0.05,0.125,0.8,,,-0.01,0.01173,-0.00174,-0.01621,0.00325,0.43528
244,249856,59.84016,134.0,1.0,0.93,1.412037,0.000274,19.585151,0.004481,967,0.14576,0.15899,0.05,0.0,0.71429,,,-0.01,0.01067,-0.00182,-0.01702,-0.00213,0.43917
245,250880,38.39675,148.14286,0.85714,0.93,1.44743,-0.025977,7.67878,0.002283,994,0.15441,0.1681,0.05,0.14286,0.78947,,,-0.01,0.01023,-0.00187,-0.01633,7e-05,0.31064
246,251904,49.28788,168.42857,1.0,0.93,1.453491,-0.029281,13.519756,0.001103,985,0.15497,0.15959,0.05,0.0,0.72222,,,-0.01,0.01016,-0.00211,-0.01774,-0.00017,0.39248
247,252928,59.7834,161.2,1.0,0.93,1.513443,0.055397,7.741303,0.002097,970,0.15873,0.16253,0.05,0.0,1.0,,,-0.01,0.0084,-0.00233,-0.01764,0.0005,0.32295
248,253952,48.67507,189.83333,1.0,0.93,1.413227,0.002888,15.826106,0.001096,998,0.15388,0.1627,0.05,0.0,0.88889,,,-0.01,0.01038,-0.00212,-0.01525,-0.00114,0.33727
249,254976,52.00875,167.42857,1.0,0.93,1.442764,-0.000206,17.522815,0.003642,1071,0.15463,0.15899,0.05,0.14286,0.5,,,-0.01,0.01005,-0.00136,-0.01876,0.00042,0.43524
250,256000,54.99827,133.0,1.0,0.95,1.474366,0.000298,19.200485,0.001963,951,0.14962,0.15995,0.03,0.0,0.71429,,,-0.01,0.01423,-0.00147,-0.01852,0.00184,0.53036
251,257024,52.22386,117.75,0.875,0.94,1.459381,-0.000365,24.802052,0.001334,991,0.14138,0.14839,0.03,0.125,0.75,,,-0.01,0.01001,-0.00135,-0.01877,-0.0011,0.46393
252,258048,53.5088,124.125,1.0,0.94,1.472948,-0.000274,16.355909,0.002046,983,0.15091,0.16263,0.03,0.0,0.55556,,,-0.01,0.01151,-0.0013,-0.01948,0.00083,0.46785
253,259072,60.69169,116.14286,1.0,0.95,1.476023,0.000231,16.5425,0.001162,987,0.15729,0.17401,0.02,0.0,0.625,,,-0.01,0.01137,-0.00178,-0.01979,0.00079,0.46345
254,260096,48.59739,146.125,1.0,0.95,1.460133,0.092624,19.061865,0.001098,992,0.15872,0.17631,0.02,0.125,0.7931,,,-0.01,0.01257,-0.00216,-0.01868,0.00035,0.44303
255,261120,50.33939,145.71429,1.0,0.95,1.478213,-0.07589,19.031655,0.001137,986,0.1594,0.17153,0.02,0.0,0.64286,,,-0.01,0.01081,-0.00145,-0.01745,-0.00175,0.39758
256,262144,57.87758,146.83333,1.0,0.96,1.496941,-0.000219,15.953584,0.000835,1020,0.17024,0.18811,0.02,0.0,0.72222,,,-0.01,0.01336,-0.00211,-0.01417,0.00038,0.40864
257,263168,45.29044,184.83333,0.83333,0.96,1.509686,-0.079209,14.051248,0.002827,1052,0.1671,0.1769,0.02,0.0,0.95238,,,-0.01,0.012,-0.00329,-0.01519,-0.00057,0.3302
258,264192,50.38662,152.14286,1.0,0.97,1.493309,-0.001958,15.723476,0.003645,1000,0.15517,0.17314,0.01,0.0,0.6,,,-0.01,0.01125,-0.00141,-0.01969,0.00034,0.39677
259,265216,61.84498,120.375,1.0,0.98,1.434096,-0.141762,30.968515,0.002998,1016,0.15883,0.17556,0.01,0.125,0.61538,,,-0.01,0.01409,-0.00207,-0.0176,0.00137,0.55889
260,266240,51.3113,148.14286,0.85714,0.97,1.478691,0.00818,13.543944,0.002098,1004,0.15241,0.16803,0.02,0.28571,0.85106,,,-0.01,0.0113,-0.00203,-0.01896,0.00087,0.40832
261,267264,53.23884,120.88889,1.0,0.97,1.474349,0.106264,40.07693,0.001604,1042,0.1528,0.16754,0.02,0.22222,0.8,,,-0.01,0.01266,-0.00172,-0.01565,-0.00287,0.56965
262,268288,42.33293,127.25,1.0,0.97,1.52454,-0.000228,27.362743,0.001809,1001,0.14421,0.16724,0.02,0.0,0.75,,,-0.01,0.01316,-0.00147,-0.02096,-0.00181,0.38674
263,269312,50.53776,129.88889,1.0,0.97,1.554989,-0.001151,21.915932,0.001728,1011,0.14966,0.16925,0.02,0.22222,0.76471,,,-0.01,0.01228,-0.00178,-0.01817,0.00092,0.52024
264,270336,63.5668,132.83333,1.0,0.97,1.593109,0.00039,19.306311,0.001854,945,0.15073,0.17222,0.02,0.0,0.77273,,,-0.01,0.01297,-0.00165,-0.01526,0.00133,0.40115
265,271360,44.04597,141.875,1.0,0.98,1.593281,0.049749,26.362532,0.004429,1039,0.16199,0.18241,0.02,0.375,0.84615,,,-0.01,0.0113,-0.00239,-0.01639,-0.00379,0.40425
266,272384,48.79943,152.0,1.0,0.98,1.581275,0.000193,24.677969,0.000801,1014,0.16363,0.17864,0.02,0.16667,0.77778,,,-0.01,0.01184,-0.00171,-0.01592,-0.00293,0.3451
267,273408,49.14925,160.16667,1.0,0.98,1.595058,0.042665,11.63345,0.003905,1014,0.1483,0.15629,0.02,0.16667,0.75,,,-0.01,0.01147,-0.00146,-0.0147,0.00074,0.33113
